run_id,run_kind,runner_label,timestamp_utc,git_commit,git_branch,git_dirty,k,D,p,clause_sign,restarts,maxiters,seed,value,wall_time_seconds,best_start_wall_time_seconds,evaluations,starts,iterations,converged,retry_count,best_start_kind,g_abstol,gamma,beta
20260401T074741-k4-d6-p11-11-r2-i320-s1234,experiment,unknown,2026-04-01T07:47:41,3e6815edca4049974246fdcc9493595e63c10a7b,main,true,4,6,11,1,0,1280,1234,0.775483278919,14465.224860,14455.898782,971,1,54,true,0,random,1.0e-05,3.2048113200036012;6.231436130221915;0.14853414901170534;0.28353454350138196;0.6788229424202293;6.073825974170165;6.172419609906207;2.452569219976035;3.2660555144912697;2.658530016238147;2.55625113190578,1.6734948041033577;1.9320904066834474;2.8235203524766765;1.1932731562460965;1.4699707314710624;0.7089894246114865;1.1067529815750814;0.18897229094867063;1.1843045170796063;1.4024404002852513;3.0294979083675306
