start_index,p,gamma,beta
2,8,3.415876670934315;5.483182846565347;4.333207924709351;6.278348895488034;0.47670467953774076;2.541095476387184;0.04134134195816504;4.571182570888675,1.7657001678657067;1.5731764959914165;0.922028258706106;2.4002698590614626;0.08159657542482078;2.8107643783719376;-1.3171447833858683;0.006866745822045078
