start_index,p,gamma,beta
2,8,3.707019661075349;6.24525534322521;-0.2642333425215108;0.8663717929050039;0.9011205260452979;5.744856414284424;-0.6081278442306295;2.3238785667458064,1.8112768008372861;1.424731599323608;0.6580030037628192;1.5698753530745493;2.131547309700925;2.931227244008435;1.4726804687066442;1.6509633460544768
