start_index,p,gamma,beta
1,12,-3.8700383189224365e10;1.5526306777873886e10;5.487894462745632e10;-3.4928821531911385e10;-5.2012053951760506e10;1.5805479652078793e10;4.9800145799897575e10;1.5977278343859974e10;3.259880177933152e10;-6.040871501555211e10;2.272037699852791e10;5.776731015807903e9,-9.72168857503174e9;1.3042205573060944e10;-3.507233651945325e10;-2.6235575002821243e10;-2.504248247029382e10;-2.29594269417064e10;1.2453991622746164e10;1.4958531030520033e10;4.431972591553791e10;-1.361970853535912e10;1.9508324767217083e10;-5.5235840186579485e9
