start_index,p,gamma,beta
2,9,3.3886297786412034;2.6751527129514763;2.7826817545200613;0.6940163404234013;5.718843901044691;2.565986216131789;5.746934119157887;0.05061469354730825;4.611760515859963,3.2128919380627234;2.91231439921412;2.777036901728133;-0.005055259603923368;3.265912382464297;-0.2025502778349451;1.7938845839351971;2.794035811654912;3.1483896364579484
