start,iteration,value,g_norm
3,1,-5.000000151402e-01,1.360977e-06
3,2,-5.000334658871e-01,3.994576e-04
3,3,-5.000336770977e-01,4.001847e-04
3,4,-5.036958983747e-01,7.325547e-02
3,5,-5.036684416063e-01,7.241230e-02
3,6,-5.037661057427e-01,7.043800e-02
3,7,-5.124171718576e-01,8.821824e-02
3,8,-5.135298066384e-01,9.354830e-02
3,9,-5.161927758312e-01,1.299878e-01
3,10,-5.382615601320e-01,2.891195e-01
3,11,-5.574319770343e-01,3.080384e-01
3,12,-5.646070160094e-01,3.250770e-01
3,13,-6.427527832900e-01,2.576512e-01
3,14,-6.493101192310e-01,3.094972e-01
3,15,-6.568889573661e-01,1.632891e-01
3,16,-6.623682882675e-01,1.199884e-01
3,17,-6.837332999840e-01,4.116543e-01
3,18,-6.888697248197e-01,1.534171e-01
3,19,-6.933527276416e-01,1.136856e-01
3,20,-7.062707079990e-01,1.968460e-01
3,21,-7.065363654269e-01,1.816624e-01
3,22,-7.207624832059e-01,1.268902e-01
3,23,-7.239320874467e-01,9.815216e-02
3,24,-7.234509619948e-01,1.184546e-01
3,25,-7.232681381867e-01,2.149954e-01
3,26,-7.243334028518e-01,1.141898e-01
3,27,-7.243334028518e-01,1.141898e-01
