start_index,p,gamma,beta
2,6,6.745678408955459;6.092040649729752;3.0070906793088605;0.5632331052247517;3.5524050556087166;3.596310433674024,1.488218893770102;0.576607139103241;2.9741842274528656;1.7895667096833952;1.7615550745925246;0.11561264355164197
