start_index,p,gamma,beta
2,6,-6.662553128880521;-5.758914409315728;-3.5891831103351297;10.096545206350292;15.11694720251414;-6.192651218212186,9.439342213337433;8.650050040973705;17.207349427704298;11.125885912215463;-3.54507102851015;5.002128549164988
