start,iteration,value,g_norm
2,1,-4.996363936477e-01,3.149099e-03
2,2,-4.998232184626e-01,8.295364e-03
2,3,-5.000509637882e-01,1.763233e-03
2,4,-5.183863768263e-01,9.067271e-02
2,5,-5.226229419153e-01,1.292461e-01
2,6,-5.228076979785e-01,1.601023e-01
2,7,-5.290235609842e-01,1.617939e-01
2,8,-5.926875687890e-01,4.394680e-01
2,9,-6.031415789283e-01,4.945251e-01
2,10,-6.056234174884e-01,5.648981e-01
2,11,-6.097224761890e-01,4.892782e-01
2,12,-6.358445723308e-01,3.585539e-01
2,13,-6.634224428501e-01,1.288457e-01
2,14,-6.677284198003e-01,1.738637e-01
2,15,-6.715469807559e-01,1.041908e-01
2,16,-6.757070103492e-01,1.138989e-01
2,17,-6.815685630808e-01,1.427456e-01
2,18,-6.831141690360e-01,3.132285e-02
2,19,-6.836904330754e-01,2.750325e-02
2,20,-6.841275108029e-01,3.692508e-02
2,21,-6.847183620917e-01,4.366917e-02
2,22,-6.866254740458e-01,5.555258e-02
2,23,-6.880549275158e-01,4.845099e-02
2,24,-6.884823160403e-01,2.908793e-02
2,25,-6.886710734567e-01,2.014259e-02
2,26,-6.888190839114e-01,1.582817e-02
2,27,-6.889645323713e-01,2.077017e-02
2,28,-6.891033121419e-01,1.292181e-02
2,29,-6.893571385527e-01,3.288090e-02
2,30,-6.901807026975e-01,1.724979e-02
2,31,-6.905304999911e-01,2.473009e-02
2,32,-6.910105763882e-01,3.533514e-02
2,33,-6.915780709289e-01,8.039708e-02
2,34,-6.925137749975e-01,5.661922e-02
2,35,-6.931058285525e-01,3.786800e-02
2,36,-6.937331714838e-01,3.411811e-02
2,37,-6.941574484033e-01,1.759041e-02
2,38,-6.944667566280e-01,2.243777e-02
2,39,-6.946039571121e-01,6.587514e-03
2,40,-6.946177145819e-01,2.829856e-03
2,41,-6.946228790703e-01,2.154829e-03
2,42,-6.946241671324e-01,5.207756e-04
2,43,-6.946243072378e-01,4.129972e-04
2,44,-6.946244167313e-01,4.563635e-04
2,45,-6.946246082050e-01,1.448561e-03
2,46,-6.946250630792e-01,6.116926e-04
2,47,-6.946256955509e-01,1.258381e-03
2,48,-6.946267354611e-01,1.967974e-03
2,49,-6.946290339698e-01,2.590355e-03
2,50,-6.948800865450e-01,1.839621e-02
2,51,-6.950111993386e-01,1.268185e-02
2,52,-6.950826798625e-01,1.353113e-02
2,53,-6.951325596589e-01,1.093696e-02
2,54,-6.952155802018e-01,4.476383e-03
2,55,-6.952207767506e-01,3.756186e-03
2,56,-6.952252668938e-01,2.223347e-03
2,57,-6.952268558989e-01,1.166369e-03
2,58,-6.952272698626e-01,4.027169e-04
2,59,-6.952273994365e-01,5.088917e-04
2,60,-6.952277349962e-01,4.467840e-04
2,61,-6.952278449543e-01,8.657336e-05
2,62,-6.952278440009e-01,5.036108e-05
2,63,-6.952278307481e-01,2.792996e-05
2,64,-6.952278317703e-01,2.714719e-05
2,65,-6.952278407841e-01,1.052470e-05
2,66,-6.952278721199e-01,3.135830e-06
2,67,-6.952278268911e-01,1.155431e-06
2,68,-6.952278497805e-01,1.233680e-06
2,69,-6.952278574467e-01,2.232580e-06
2,70,-6.952278422605e-01,5.707672e-07
