start_index,p,gamma,beta
1,8,0.24782239586119229;0.38647669541747665;0.40307234722966023;0.4077228312532982;0.41257495949471323;0.426991900299906;0.4631101418440063;0.527586465006371,0.21733840881645042;0.18244392454169922;0.17722413820564759;0.17677255436233197;0.1753134547364057;0.16657447796637953;0.14631281525117973;0.078266563845866
