run_id,run_kind,runner_label,timestamp_utc,git_commit,git_branch,git_dirty,k,D,p,clause_sign,restarts,maxiters,seed,value,wall_time_seconds,best_start_wall_time_seconds,evaluations,starts,iterations,converged,retry_count,best_start_kind,gamma,beta
20260324T083135-k3-d4-p1-8-r5-i80-s1234,experiment,m4-macbook,2026-03-24T08:31:35,03f262d6baefeb2ea1bd5ded45d5c28f49cdff2e,main,true,3,4,1,1,5,80,1234,0.676056660061,1.198594,0.740763,410,6,5,true,0,random,0.5500505014235434,0.28737134029268585
20260324T083135-k3-d4-p1-8-r5-i80-s1234,experiment,m4-macbook,2026-03-24T08:31:35,03f262d6baefeb2ea1bd5ded45d5c28f49cdff2e,main,true,3,4,2,1,5,80,1234,0.739122784672,0.013120,0.007871,1218,6,9,true,0,warm,0.4224608354852323;0.7211931982742518,0.36359242638545985;0.21145736984824018
20260324T083135-k3-d4-p1-8-r5-i80-s1234,experiment,m4-macbook,2026-03-24T08:31:35,03f262d6baefeb2ea1bd5ded45d5c28f49cdff2e,main,true,3,4,3,1,5,80,1234,0.777144062578,0.325624,0.325513,6478,6,80,true,0,warm,0.36139458168943567;0.6242490730925698;0.728429720940691,0.38377240738788077;0.2954715582953815;0.17591768900856627
20260324T083135-k3-d4-p1-8-r5-i80-s1234,experiment,m4-macbook,2026-03-24T08:31:35,03f262d6baefeb2ea1bd5ded45d5c28f49cdff2e,main,true,3,4,4,1,4,320,1234,0.802204018054,8.788513,3.987391,36616,6,160,false,1,warm,0.3243106554397775;0.5635866013577111;0.6416444365104567;0.7332847802740445,0.3871003152190192;0.31479755745651894;0.26613876240649026;0.15295286151598733
20260324T083135-k3-d4-p1-8-r5-i80-s1234,experiment,m4-macbook,2026-03-24T08:31:35,03f262d6baefeb2ea1bd5ded45d5c28f49cdff2e,main,true,3,4,5,1,2,640,1234,0.820480964142,91.069013,33.510878,49864,4,320,false,1,warm,0.29948269190937266;0.5283167410362516;0.584870544254403;0.6478449700280623;0.7379744794416103,0.38884837084137835;0.32070777236072284;0.28572047458123817;0.24668843335813734;0.1353841780584629
