start_index,p,gamma,beta
2,8,3.557395415438991;6.11893385670104;0.5356690625086298;2.692388987886941;0.6024797845352371;4.8561080141317925;4.461808340757976;3.606786603775672,1.3769462620047666;2.906104643309125;0.0039017601187768753;2.305970454760705;-0.15203045599928736;0.00031718724780645485;1.944668143440306;0.126939094838367
