start_index,p,gamma,beta
3,5,0.28294094183675483;0.5028682122800731;4.898936776199157;-0.03530421155788366;0.7164655116450341,1.8847380149945243;0.12474461644421782;1.468547518516037;0.08129242631329024;3.012282734631706
