start_index,p,gamma,beta
3,10,6.16416448939917;6.182849216439521;3.432667613698206;2.8622802574220896;3.39650035588691;3.2845756606622145;4.473718160073789;1.1471200539336883;5.780558975776886;1.5897877270048841,2.8827683586549497;4.190243228581115;1.6225440298923572;2.351883600470933;3.2244425882133623;3.216148218095117;-0.00033637556928561716;1.361558536684952;1.4382006177538451;1.5785168615856648
