start_index,p,gamma,beta
2,9,3.755846175922419;2.7758764191718455;2.994676374623259;0.9704358277525251;5.827450394138048;2.4706106311643063;5.685201530289908;0.09875168319186431;4.672144790015978,3.1352421680988503;3.0673681314110244;4.4229213394609985;-0.012176447969640111;3.234205898645538;-0.2253864908766897;1.7631344763062364;2.7954146141933416;3.1429731399710668
