start_index,p,gamma,beta
3,7,6.024955306602387;4.52458015703162;3.141591784205724;1.076072768948542;6.54487126923736;0.12890379991702028;0.5927093472070306,2.845237220405992;0.43892512282727075;1.132563313676909;0.05716740230101081;1.1641131954970516;1.8211093168807944;3.2523673983378845
