start_index,p,gamma,beta
2,6,6.745677949125317;6.092041102465663;3.00709079865439;0.5632329240749668;3.5524049414632;3.5963103663550413,1.4882185818590807;0.5766078033637783;2.9741839540274926;1.78956677878169;1.761555081490878;0.11561273933616738
