start,iteration,value,g_norm
2,1,-5.006602386293e-01,1.566829e-01
2,2,-5.300483918375e-01,2.895006e-01
2,3,-5.617303093175e-01,3.825467e-01
2,4,-6.236620979176e-01,4.572647e-01
2,5,-6.540946114490e-01,4.840105e-02
2,6,-6.563569375355e-01,4.400884e-02
2,7,-6.569783321026e-01,4.722216e-02
2,8,-6.579386229721e-01,6.086771e-02
2,9,-6.591284687522e-01,5.654484e-02
2,10,-6.603722242398e-01,2.080186e-02
2,11,-6.604238344264e-01,2.974380e-03
2,12,-6.604259747351e-01,1.906845e-04
2,13,-6.604259823714e-01,1.329132e-05
2,14,-6.604259824448e-01,5.378928e-07
