start,iteration,value,g_norm
2,1,-5.000033288153e-01,5.718997e-02
2,2,-6.052509145164e-01,3.672628e-01
2,3,-6.077899738421e-01,4.111981e-01
2,4,-6.321039297805e-01,1.515883e-01
2,5,-6.402677954000e-01,1.076326e-01
2,6,-6.502524717160e-01,1.149440e-01
2,7,-6.684448496775e-01,1.994541e-01
2,8,-6.713688729282e-01,1.245522e-01
2,9,-6.768986993637e-01,2.894908e-02
2,10,-6.772830627287e-01,1.280744e-02
2,11,-6.773726347017e-01,2.020126e-03
2,12,-6.773740535874e-01,8.478617e-05
2,13,-6.773740546900e-01,7.459427e-06
2,14,-6.773740547574e-01,1.351683e-05
2,15,-6.773741227081e-01,5.735959e-04
2,16,-6.773742429012e-01,6.007919e-04
2,17,-6.773742987117e-01,1.285770e-04
2,18,-6.773743042514e-01,5.472466e-06
2,19,-6.773743042788e-01,1.031616e-06
2,20,-6.773743042806e-01,1.106712e-07
