run_id,run_kind,runner_label,timestamp_utc,git_commit,git_branch,git_dirty,k,D,p,clause_sign,restarts,maxiters,seed,value,wall_time_seconds,best_start_wall_time_seconds,evaluations,starts,iterations,converged,retry_count,best_start_kind,g_abstol,gamma,beta
20260401T010533-k4-d8-p1-11-r2-i320-s1234,experiment,unknown,2026-04-01T01:05:33,3e6815edca4049974246fdcc9493595e63c10a7b,main,true,4,8,1,1,2,320,1234,0.629124931820,0.863941,0.597396,56,3,7,true,0,random,1.0e-06,2.7457815561698506,1.3361488836211115
20260401T010533-k4-d8-p1-11-r2-i320-s1234,experiment,unknown,2026-04-01T01:05:33,3e6815edca4049974246fdcc9493595e63c10a7b,main,true,4,8,2,1,2,320,1234,0.677373882496,0.002985,0.002034,106,3,8,true,0,warm,1.0e-06,2.835515495793571;2.661605999368192,1.2963868400070169;1.3986252232834213
20260401T010533-k4-d8-p1-11-r2-i320-s1234,experiment,unknown,2026-04-01T01:05:33,3e6815edca4049974246fdcc9493595e63c10a7b,main,true,4,8,3,1,2,320,1234,0.707259474725,0.014170,0.003577,182,3,10,true,0,warm,1.0e-06,2.8768777600578046;2.725227248061848;2.675422199273477,1.2867335738914543;1.3503688808546084;1.4270762024367707
20260401T010533-k4-d8-p1-11-r2-i320-s1234,experiment,unknown,2026-04-01T01:05:33,3e6815edca4049974246fdcc9493595e63c10a7b,main,true,4,8,4,1,2,640,1234,0.727784152183,0.017049,0.016682,41,3,11,true,0,warm,1.0e-06,2.9016007461115985;2.762927826813826;2.728771152430379;2.682857744554089,1.2867288505230772;1.3391657964059178;1.3710795075876747;1.4457264342771035
20260401T010533-k4-d8-p1-11-r2-i320-s1234,experiment,unknown,2026-04-01T01:05:33,3e6815edca4049974246fdcc9493595e63c10a7b,main,true,4,8,5,1,2,1280,1234,0.743078062960,0.478204,0.131847,398,3,14,true,0,warm,1.0e-06,2.9185681702573842;2.7858550144091505;2.7632034370694507;2.733935381284372;2.687940889004239,1.2878103084471288;1.3371235284441374;1.3574034576781688;1.3841924128787921;1.4593867267148937
20260401T010533-k4-d8-p1-11-r2-i320-s1234,experiment,unknown,2026-04-01T01:05:33,3e6815edca4049974246fdcc9493595e63c10a7b,main,true,4,8,6,1,2,1280,1234,0.754972471041,2.320405,0.685307,437,3,20,true,0,warm,1.0e-06,2.930845317368579;2.8025872660280857;2.783797410145327;2.768406133312046;2.7391580085969967;2.69122627166104,1.2895391262679192;1.3381790829202123;1.3534140799605148;1.367436644618066;1.394664665506106;1.4700598050130318
20260401T010533-k4-d8-p1-11-r2-i320-s1234,experiment,unknown,2026-04-01T01:05:33,3e6815edca4049974246fdcc9493595e63c10a7b,main,true,4,8,7,1,2,1280,1234,0.764520819384,33.791397,19.164387,1603,3,74,true,0,warm,1.0e-06,2.9402964377390775;2.8154218432392017;2.7982512025141526;2.7881976382315354;2.774942061710057;2.742932189738535;2.6933027867134367,1.2915092139273363;1.340105206068492;1.3533098163394204;1.3611801675799882;1.37499781499017;1.4037355887134204;1.4786408988599489
20260401T010533-k4-d8-p1-11-r2-i320-s1234,experiment,unknown,2026-04-01T01:05:33,3e6815edca4049974246fdcc9493595e63c10a7b,main,true,4,8,8,1,2,1280,1234,0.772386629147,378.587698,26.944360,3320,3,10,true,0,warm,1.0e-06,2.9484441466796647;2.8268874202843177;2.8089178152094676;2.8010031323892894;2.794762797995303;2.7814540638484244;2.7427502833355764;2.690502264917057,1.2941239833244282;1.342579462895468;1.3546904005982485;1.3597309740065089;1.3669927562796043;1.3813581569442428;1.4114709352822326;1.4864577269249672
20260401T010533-k4-d8-p1-11-r2-i320-s1234,experiment,unknown,2026-04-01T01:05:33,3e6815edca4049974246fdcc9493595e63c10a7b,main,true,4,8,9,1,2,1280,1234,0.779383870175,455.148932,338.559556,866,3,12,true,0,warm,1.0e-06,2.953453460218815;2.830473509914472;2.8139439999585703;2.8079088935183405;2.8031634038521416;2.792976750687144;2.7741656217169526;2.732718459378725;2.6801229720581707,1.293652068361561;1.3420319594471082;1.3527667407635975;1.358582354756296;1.36077817598753;1.3677735102807607;1.3840329975105603;1.4189202478241143;1.4929539290259937
20260401T010533-k4-d8-p1-11-r2-i320-s1234,experiment,unknown,2026-04-01T01:05:33,3e6815edca4049974246fdcc9493595e63c10a7b,main,true,4,8,10,1,2,1280,1234,0.799629008532,3396.562543,1685.612591,1473,3,9,true,0,warm,1.0e-06,2.9537411249708883;2.8341974574453723;2.815674367360487;2.80637431373478;2.80423594597277;2.7965660425466154;2.7734079330466184;2.733977953145097;2.6858253957695184;2.6791154442674547,1.2938893700253946;1.346470164140516;1.350885308858014;1.3566782545743068;1.363968492576278;1.370053291982161;1.3833544127887234;1.419688579888919;1.4631200440323062;1.525240132787604
20260401T010533-k4-d8-p1-11-r2-i320-s1234,experiment,unknown,2026-04-01T01:05:33,3e6815edca4049974246fdcc9493595e63c10a7b,main,true,4,8,11,1,0,1280,1234,1.332692885506,3199.285774,3190.108952,208,1,6,true,0,warm,1.0e-05,2.9537411257295667;2.83419745736527;2.8156743672999545;2.8063743135152883;2.8042359457538057;2.7965660427002006;2.773407932217686;2.7339779533644206;2.6858253954298976;2.6791154441196627;2.6791154442182914,1.2938893649549337;1.346470167225749;1.3508853086677008;1.3566782548016465;1.3639684935732728;1.3700532947524262;1.383354411585067;1.4196885806951594;1.4631200439832004;1.525240132054941;1.525240132807115
