start_index,p,gamma,beta
2,7,2.8240544649428942;2.6297394967764904;5.571528384643413;6.204009627713078;0.08398189915252045;2.281010574316555;4.1080060938665675,0.28826085751557207;-0.23534273375074785;3.8238602963990878;4.931945603141735;4.098378786274057;-0.000238628799866455;-2.0164198028535996
