start_index,p,gamma,beta
3,10,6.067546299065588;5.870341587922085;3.2735709824214587;3.723745293085219;3.585992477027904;3.70142894272888;4.471509463517463;1.0839093369811217;5.22499171408219;1.3958282702436846,2.7525014701210875;2.585172235465574;1.7645564296435445;2.862064185671911;2.8214181411214767;3.0533516358818193;0.004515265167409301;1.7385356638837284;1.5291373127167718;1.6490937399863146
