start,kind,iteration,value,g_norm
1,random,1,-4.948660143911e-01,6.172508e-01
1,random,2,-5.955482502345e-01,3.355178e-01
1,random,3,-6.243744149450e-01,3.571136e-01
1,random,4,-6.405380915251e-01,2.473241e-02
1,random,5,-6.407186235207e-01,1.358513e-03
1,random,6,-6.407188684979e-01,6.707647e-07
2,random,1,-5.783529848342e-01,3.891703e-01
2,random,2,-6.399739166963e-01,7.318618e-02
2,random,3,-6.407188358435e-01,4.741202e-04
2,random,4,-6.407188684978e-01,7.768650e-07
3,random,1,-4.117815765398e-01,2.876639e-01
3,random,2,-4.999995972324e-01,3.125428e-05
3,random,3,-5.325486505791e-01,7.039572e-01
3,random,4,-5.328728515819e-01,6.599129e-01
3,random,5,-5.842402084819e-01,5.898830e-01
3,random,6,-6.247844320442e-01,2.210766e-01
3,random,7,-6.404835229496e-01,3.881679e-02
3,random,8,-6.407185473895e-01,1.010760e-03
3,random,9,-6.407188684967e-01,3.057336e-06
3,random,10,-6.407188684981e-01,4.239198e-11
