start_index,p,gamma,beta
2,9,5.269027209213732;3.8054860645808555;4.49565475697505;0.46982274246418065;0.388722947849828;3.6235724019791213;0.6874153603252057;0.608473358511583;4.62933255150039,1.099396861946967;1.0556022445270317;2.4764016381037406;2.637067125783152;2.8716784335321;1.4083154915432727;1.499455609863492;0.7709966951210554;0.7485042539641171
