start_index,p,gamma,beta
1,12,2.1874616536769767e92;-1.2950297076110844e93;-8.816546335072698e93;-1.3200947987261377e94;3.119211338762182e93;-2.729309921416909e93;-4.511716400709584e93;-5.633677622050063e93;-6.381651769610382e93;3.039639620936616e93;-3.1032969951970686e93;1.2580288588221963e94,-3.6432656991289945e94;6.584205307259633e94;1.0641722612696615e95;5.6746570567302295e94;-7.491677233277026e94;2.3112475758099322e94;5.365309570602432e93;1.4349888994177086e94;1.2719041771180293e92;6.944621673226261e93;1.2153523085977815e94;-1.9833872322067804e93
