start_index,p,gamma,beta
3,7,5.945332531727803;4.503739827168802;3.141637022295856;0.7603878085310362;5.880430234091843;0.5645531369436492;-0.07952799384034147,3.081254816928897;0.5549282672814551;1.0189942044738958;0.1942784013148588;1.7566496011680572;2.9673926867899527;3.439455511656379
