start,iteration,value,g_norm
3,1,-5.000838847844e-01,1.874340e-03
3,2,-5.242962806574e-01,2.965731e-01
3,3,-5.247581892278e-01,2.990114e-01
3,4,-5.888369339247e-01,3.452859e-01
3,5,-6.426058388423e-01,3.504010e-01
3,6,-6.484669811229e-01,1.824369e-01
3,7,-6.495178747702e-01,1.373702e-01
3,8,-6.534015884002e-01,1.538643e-01
3,9,-6.562111236234e-01,1.276548e-01
3,10,-6.574711424348e-01,4.431395e-02
3,11,-6.578381576814e-01,3.125452e-02
3,12,-6.578793778217e-01,1.083142e-03
3,13,-6.578797724718e-01,2.056052e-04
3,14,-6.578798538575e-01,7.470855e-04
3,15,-6.579126509169e-01,4.738843e-03
3,16,-6.579193718610e-01,8.543014e-03
3,17,-6.579281733073e-01,4.495600e-03
3,18,-6.579290925445e-01,3.830082e-03
3,19,-6.579299467470e-01,7.739238e-04
3,20,-6.579300002973e-01,5.115300e-05
3,21,-6.579300006467e-01,7.327514e-06
3,22,-6.579300006526e-01,1.890138e-07
2,23,-7.034653232266e-01,3.216492e-02
2,24,-7.037990174460e-01,1.526803e-02
2,25,-7.038290031127e-01,1.525346e-03
2,26,-7.038295234717e-01,5.405710e-04
2,27,-7.038295827344e-01,9.087173e-05
2,28,-7.038295842083e-01,8.282186e-06
2,29,-7.038295842357e-01,7.001884e-07
