start,iteration,value,g_norm
2,1,-5.000066514847e-01,2.383564e-04
2,2,-5.000605501744e-01,8.849949e-04
2,3,-5.003857593230e-01,2.839271e-03
2,4,-5.004021116441e-01,2.910177e-03
2,5,-5.006969104156e-01,6.516993e-03
2,6,-5.009146598797e-01,1.176000e-02
2,7,-5.019229800318e-01,1.713371e-02
2,8,-5.035316141038e-01,3.112125e-02
2,9,-5.179914435200e-01,1.896443e-01
2,10,-5.222818454857e-01,1.165519e-01
2,11,-5.246532058592e-01,1.240152e-01
2,12,-5.811131455032e-01,8.532944e-01
2,13,-6.199713301928e-01,6.502125e-01
2,14,-6.285459326560e-01,4.112015e-01
2,15,-6.339027964284e-01,7.356644e-01
2,16,-6.578693470060e-01,5.001831e-01
2,17,-6.836604556918e-01,2.701416e-01
2,18,-6.914107642287e-01,1.708195e-01
2,19,-6.945782207836e-01,1.697636e-01
2,20,-6.997231186668e-01,1.231709e-01
2,21,-7.038214591821e-01,8.997583e-02
2,22,-7.049460115276e-01,8.780670e-02
2,23,-7.068648096180e-01,1.455908e-01
2,24,-7.186695736647e-01,1.466064e-01
2,25,-7.193340566265e-01,1.219482e-01
2,26,-7.204384086284e-01,8.083248e-02
2,27,-7.207820511189e-01,7.161808e-02
2,28,-7.250219440160e-01,4.896402e-02
2,29,-7.263341129475e-01,6.749821e-02
2,30,-7.263623609686e-01,5.529785e-02
2,31,-7.268362046902e-01,7.286835e-02
2,32,-7.276979622174e-01,8.140469e-02
2,33,-7.280453485086e-01,6.966019e-02
2,34,-7.267819102978e-01,1.011143e-01
2,35,-7.267819102978e-01,1.011143e-01
