start_index,p,gamma,beta
1,10,2.9500980512541877;3.480450110594595;3.48733639628921;3.469797339122751;3.4983301767669905;3.515286024648745;3.5197847795612565;3.567357497327628;3.589941357210572;3.5813349612164442,1.7955689842999276;0.11831757468963228;0.11178650874034338;0.18779565280019397;0.1807303155476507;0.15332102583616564;0.12232587843549868;0.10029378879069215;0.06301350475077463;0.037976716389859486
