start_index,p,gamma,beta
2,9,3.719262163259235;2.2900135156746066;2.31100714365767;0.6316418015208192;5.8847923804409605;2.7534334281307227;6.28345341883832;0.44447971540873443;4.673006492266264,3.116880023141218;1.7037437031667384;3.1782438596093896;-0.05275604789456946;2.9076839642907744;0.5055474681148514;2.5516512709183368;3.23195158600694;3.142411734338963
