start_index,p,gamma,beta
2,5,3.008170049255005;5.902215379546928;1.0578357994442147;1.570092124027242;5.593025392594948,1.0299767564284927;2.898274355026874;3.1398299346961345;1.4711179196697068;1.675948536433438
