start,iteration,value,g_norm
3,1,-5.000000140692e-01,3.805377e-06
3,2,-5.000001075452e-01,7.529200e-06
3,3,-5.000131763153e-01,3.676960e-04
3,4,-5.006019962433e-01,1.061030e-02
3,5,-5.009998076430e-01,1.163218e-02
3,6,-5.040371313392e-01,4.730755e-02
3,7,-5.052489576724e-01,5.194382e-02
3,8,-5.181830017100e-01,8.757687e-02
3,9,-5.207895100435e-01,9.699764e-02
3,10,-5.372857046965e-01,1.704244e-01
3,11,-5.384678995967e-01,2.590541e-01
3,12,-5.502156148571e-01,3.880654e-01
3,13,-5.630125290426e-01,5.838414e-01
3,14,-5.930060541009e-01,2.193801e-01
3,15,-6.058714561348e-01,3.420057e-01
3,16,-6.290615226847e-01,2.805712e-01
3,17,-6.557167518521e-01,6.230942e-01
3,18,-6.827345418964e-01,3.952160e-01
3,19,-6.927424871640e-01,3.839610e-01
3,20,-7.036240397332e-01,1.613327e-01
3,21,-7.080883192367e-01,9.159858e-02
3,22,-7.126278531200e-01,6.859102e-02
3,23,-7.138711969476e-01,7.959226e-02
3,24,-7.167291232159e-01,1.187233e-01
3,25,-7.203037843835e-01,1.551954e-01
3,26,-7.251827124031e-01,1.658818e-01
3,27,-7.294005701802e-01,9.811380e-02
3,28,-7.302507689763e-01,6.953570e-02
3,29,-7.306925577942e-01,2.896384e-02
3,30,-7.309804676640e-01,5.204008e-02
3,31,-7.317902958838e-01,5.185658e-02
3,32,-7.324433642447e-01,6.046242e-02
3,33,-7.328148455770e-01,2.711414e-02
3,34,-7.329167162152e-01,1.119289e-02
3,35,-7.329450572166e-01,3.377122e-03
3,36,-7.329524421265e-01,2.193801e-03
3,37,-7.329534373388e-01,1.500329e-03
3,38,-7.329541966929e-01,1.021038e-03
3,39,-7.329566671902e-01,2.913116e-03
3,40,-7.329519585329e-01,2.790794e-03
3,41,-7.329556752138e-01,2.168616e-03
3,42,-7.329627966226e-01,1.151331e-03
3,43,-7.329626944806e-01,1.190692e-03
3,44,-7.329636404538e-01,4.085600e-04
3,45,-7.329638189813e-01,3.656149e-04
3,46,-7.329635700150e-01,3.688931e-04
3,47,-7.329631053468e-01,4.038513e-04
3,48,-7.329625734353e-01,4.091859e-04
3,49,-7.329614214023e-01,4.213154e-04
3,50,-7.329611514730e-01,3.660321e-04
3,51,-7.329605726510e-01,4.019439e-04
3,52,-7.329624869231e-01,4.792884e-04
3,53,-7.329618216094e-01,4.820228e-04
3,54,-7.329628574242e-01,4.825294e-04
3,55,-7.329623486337e-01,7.003248e-04
3,56,-7.329626715488e-01,6.991625e-04
3,57,-7.329654522832e-01,7.136837e-04
3,58,-7.329654522832e-01,7.136837e-04
3,59,-7.329670554518e-01,5.456433e-04
3,60,-7.329636394888e-01,5.097315e-04
3,61,-7.329643654444e-01,5.224347e-04
3,62,-7.329638398254e-01,5.595386e-04
3,63,-7.329631391474e-01,5.141869e-04
3,64,-7.329634974742e-01,5.129203e-04
3,65,-7.329631887211e-01,5.732626e-04
3,66,-7.329640379578e-01,5.804524e-04
3,67,-7.329645418002e-01,5.442798e-04
3,68,-7.329651063372e-01,5.618036e-04
3,69,-7.329659284033e-01,5.194992e-04
3,70,-7.329659284033e-01,5.194992e-04
