start_index,p,gamma,beta
2,6,6.003165394437079;6.318684831291775;2.580509917214081;0.022553385391859967;4.2188144923912185;3.745682152633379,1.0383659223413175;0.6220703993325108;2.1232276220749173;2.412266400187237;1.551844984533984;-0.13463643209405504
