run_id,run_kind,runner_label,timestamp_utc,git_commit,git_branch,git_dirty,k,D,p,clause_sign,restarts,maxiters,seed,value,wall_time_seconds,best_start_wall_time_seconds,evaluations,starts,iterations,converged,retry_count,best_start_kind,g_abstol,gamma,beta
warmstart,experiment,warmstart,2026-04-07T09:17:42,warmstart,main,false,4,7,11,1,0,1280,1234,0.856492025593,0.0,0.0,0,1,0,true,0,warm,1.0e-06,0.20253993279425875;0.3291506831999505;0.3532221179578529;0.3524112007679573;0.36027018304178837;0.3726528115795801;0.38217167903944715;0.4271261688618766;0.48857464877251805;0.5034498641614873;0.5023042311920296,0.27719516752850243;0.23127227104808884;0.21179424579253367;0.20921759685969507;0.20526466739828378;0.19147492428563637;0.1913447290837141;0.166388639037896;0.10847568497783916;0.05440755117447261;0.04172623341910638
