start_index,p,gamma,beta
2,8,3.049088177552715;6.521949550339546;0.2269469475637038;2.726332273466057;-0.29891828005540355;4.934316177816626;4.6170094067408325;3.6873779636179433,-0.5953890414033046;2.3356081644545323;0.451902257297125;1.4690195346199337;-0.04777861931704794;0.0001692440206107293;2.7350318496831783;0.11577987428410354
