start_index,p,gamma,beta
2,6,6.584521338734734;5.710695811697598;0.9086794628783808;-0.0011172944184708162;3.0460579667465963;0.8343316869889803,1.88493895050186;0.05890073189894357;3.8957941705376826;2.5272244395794865;1.841604028062558;-0.082251260516221
