start_index,p,gamma,beta
2,7,6.013660422193321;5.742826647901003;1.4562424463920096;0.7683216450754822;3.749721366286507;5.531609305896758;1.9535950583821378,2.870590233681871;3.0716470183628792;1.5776658737241804;1.7845765122006916;-0.0823932132644968;3.228059662418436;3.150143660944782
