start_index,p,gamma,beta
2,7,3.2310536429147545;6.462934477984513;0.36383559815256433;0.3877906915116142;0.39777197303822054;6.031387975789452;0.19486894718401573,0.651237491321822;1.904173349635378;1.7999261465492529;0.20643202203512942;2.0702583832405517;1.6093571152367014;2.7458889279390557
