start,kind,iteration,value,g_norm
1,warm,1,-7.771473322711e-01,4.096680e-01
1,warm,2,-8.017776207427e-01,2.580566e-01
1,warm,3,-8.086057915773e-01,2.521973e-01
1,warm,4,-8.099727824985e-01,1.201172e-01
1,warm,5,-8.131478362086e-01,9.167480e-02
1,warm,6,-8.158702884821e-01,1.701660e-01
1,warm,7,-8.159159672660e-01,4.194336e-01
1,warm,8,-8.165301480531e-01,4.670410e-01
1,warm,9,-8.166257656332e-01,1.875000e-01
1,warm,10,-8.176898423009e-01,3.415527e-01
1,warm,11,-8.188084156208e-01,2.131348e-01
1,warm,12,-8.201704767843e-01,1.296387e-01
1,warm,13,-8.205503752449e-01,2.102051e-01
1,warm,14,-8.226922718581e-01,1.298828e-01
1,warm,15,-8.226922718581e-01,1.298828e-01
