start_index,p,gamma,beta
3,6,4.2636218713997005;-0.24382520287916454;6.035063664302683;2.404781597703526;6.04365187407506;5.797256022139615,3.1290491755079515;0.038583187910331634;1.521629499215097;0.8751354300530577;2.822336271456189;2.9724260361782084
