start_index,p,gamma,beta
1,11,0.18146196717308555;0.31779424036932824;0.333294977759658;0.3356231988460317;0.33521880753565875;0.34155946934233067;0.36837739331806557;0.38362806585101733;0.43735214561959623;0.4790619270272914;0.4591653293805262,0.31190883564997524;0.2748376886665388;0.1937245780497892;0.20531446499056138;0.2187602167837355;0.19729897788539766;0.16604700563310398;0.15326314018118156;0.10748450106722972;0.04561049254121837;0.03579109526269522
