start_index,p,gamma,beta
2,6,3.009015895438232;6.651197405888062;0.4342156562364995;0.01800562547010043;0.45470384908011;6.210592483324908,-0.6840802102072705;1.3069404502890962;2.215419687065278;0.7044476570137436;1.1364087452417149;1.8630509159508728
