start,iteration,value,g_norm
2,1,-5.000000415922e-01,4.738602e-06
2,2,-5.000015377572e-01,4.409132e-05
2,3,-5.000015993346e-01,4.524075e-05
2,4,-5.000036938408e-01,7.473050e-05
2,5,-5.000042508477e-01,1.016041e-04
2,6,-5.000066776906e-01,1.993300e-04
2,7,-5.000095818945e-01,2.992224e-04
2,8,-5.000139132440e-01,5.715074e-04
2,9,-5.000172154893e-01,7.863006e-04
2,10,-5.000222688018e-01,1.202951e-03
2,11,-5.000277205798e-01,1.902472e-03
2,12,-5.003176896680e-01,8.591285e-02
2,13,-5.232361389249e-01,2.720250e-01
2,14,-5.684690948693e-01,4.389191e-01
2,15,-5.697145086378e-01,4.727558e-01
2,16,-5.752798862729e-01,3.127868e-01
2,17,-6.281103032654e-01,3.014384e-01
2,18,-6.404239770907e-01,4.239127e-01
2,19,-6.869741345021e-01,3.574260e-01
2,20,-7.015892778340e-01,3.345902e-01
2,21,-7.315326188251e-01,2.974313e-01
2,22,-7.356104279991e-01,1.036945e-01
2,23,-7.391868946638e-01,5.696965e-02
2,24,-7.407250804486e-01,7.983528e-02
2,25,-7.445538784670e-01,1.049470e-01
2,26,-7.467706871224e-01,7.246016e-02
2,27,-7.483003345203e-01,3.435255e-02
2,28,-7.487339742402e-01,2.084454e-02
2,29,-7.489583203587e-01,1.361740e-02
2,30,-7.493341971518e-01,4.498249e-02
2,31,-7.500043971253e-01,5.283586e-02
2,32,-7.516652888782e-01,1.044401e-01
2,33,-7.518747932742e-01,1.144555e-01
2,34,-7.528094214154e-01,1.121350e-01
2,35,-7.539127221821e-01,1.102074e-01
2,36,-7.549621929582e-01,5.910341e-02
2,37,-7.566771339343e-01,8.434492e-02
2,38,-7.577282702298e-01,4.016863e-02
2,39,-7.589134132234e-01,7.234125e-02
2,40,-7.601098084785e-01,8.241494e-02
2,41,-7.609234738762e-01,3.431618e-02
2,42,-7.612401695556e-01,3.139210e-02
2,43,-7.617011868035e-01,3.271493e-02
2,44,-7.622709219218e-01,2.498338e-02
2,45,-7.623509995075e-01,1.003604e-02
2,46,-7.623829208265e-01,4.926488e-03
2,47,-7.623882017708e-01,1.967791e-03
2,48,-7.623899156121e-01,2.252009e-03
2,49,-7.628321135666e-01,5.791137e-02
2,50,-7.628485817882e-01,6.144692e-02
2,51,-7.632977602708e-01,6.696410e-02
2,52,-7.638377266812e-01,5.409391e-02
2,53,-7.652972713880e-01,3.426608e-02
2,54,-7.659003630729e-01,3.451559e-02
2,55,-7.668532535494e-01,5.387525e-02
2,56,-7.698425787186e-01,1.039354e-01
2,57,-7.706350691870e-01,4.136481e-02
2,58,-7.709865667428e-01,4.124737e-02
2,59,-7.712038799377e-01,1.925921e-02
2,60,-7.712636289746e-01,7.197355e-03
2,61,-7.712868170364e-01,3.762180e-03
2,62,-7.712920490586e-01,2.279734e-03
2,63,-7.712940132592e-01,1.644472e-03
2,64,-7.712954963476e-01,1.106950e-03
2,65,-7.712956823873e-01,6.345129e-04
2,66,-7.712956802324e-01,1.370074e-04
2,67,-7.712956805783e-01,2.756354e-05
2,68,-7.712956772880e-01,1.699565e-05
2,69,-7.712956757432e-01,3.777866e-05
2,70,-7.712956798030e-01,1.246944e-04
2,71,-7.712957128530e-01,2.982400e-04
2,72,-7.712958670333e-01,1.552146e-04
2,73,-7.712958698766e-01,1.559799e-04
2,74,-7.712958541760e-01,1.496432e-05
2,75,-7.712958558354e-01,5.705021e-06
2,76,-7.712958590485e-01,3.282898e-06
2,77,-7.712958551531e-01,3.462657e-06
2,78,-7.712958579096e-01,4.087369e-07
