start_index,p,gamma,beta
1,9,0.17519600312817932;0.10100170134689944;3.5080442487450108;3.021261556338734;0.5235613689241861;0.38325140584271805;0.4044246630455322;0.4489588935145718;0.5072075886459598,0.8608424649089841;0.5079065589872537;2.618840203118648;2.94869979859236;0.2805861134539135;0.26428404358792557;0.2368737445673399;0.1919797618560803;0.10097233347284379
