start_index,p,gamma,beta
1,6,6.104042006350256;3.0857937397089303;3.871596126643018;2.981701611956713;3.4567723903464302;3.942885547309987,2.1605061283221407;0.5766869288336374;1.7315330599793155;3.097704063937486;2.9253008734095065;3.224703808911551
