start,iteration,value,g_norm
1,1,-8.164083191179e-01,3.583012e-01
1,2,-8.272857456433e-01,3.119594e-01
1,3,-8.351754696689e-01,5.984193e-02
1,4,-8.360335247447e-01,4.547388e-02
1,5,-8.367004330385e-01,5.170132e-02
1,6,-8.375264246005e-01,5.224205e-02
1,7,-8.386114468006e-01,3.986621e-02
1,8,-8.391935418525e-01,1.851372e-02
1,9,-8.392915018950e-01,8.698752e-03
1,10,-8.393460372304e-01,1.235844e-02
1,11,-8.394694166512e-01,1.386712e-02
1,12,-8.396616976447e-01,1.942105e-02
1,13,-8.397030093468e-01,8.429735e-03
1,14,-8.397296736597e-01,6.353657e-03
1,15,-8.397449336663e-01,6.816321e-03
1,16,-8.397516369026e-01,2.694049e-03
1,17,-8.397539985018e-01,3.233445e-03
1,18,-8.397641175629e-01,2.494159e-03
1,19,-8.397652220658e-01,2.426231e-03
1,20,-8.397661894346e-01,2.131703e-03
1,21,-8.397718847014e-01,3.008230e-03
1,22,-8.397752289498e-01,2.742224e-03
1,23,-8.397793248546e-01,2.317844e-03
1,24,-8.397826690361e-01,1.322062e-03
1,25,-8.397844777734e-01,1.746961e-03
1,26,-8.397840886076e-01,1.648886e-03
1,27,-8.397876152006e-01,4.069222e-03
1,28,-8.397901932095e-01,3.688967e-03
1,29,-8.397922511783e-01,1.295448e-03
1,30,-8.397930959553e-01,1.296586e-03
1,31,-8.397955084246e-01,1.695600e-03
1,32,-8.397944744856e-01,6.699097e-04
1,33,-8.397955692855e-01,9.606909e-04
1,34,-8.397960255598e-01,1.240183e-03
