run_id,run_kind,runner_label,timestamp_utc,git_commit,git_branch,git_dirty,k,D,p,clause_sign,restarts,maxiters,seed,value,wall_time_seconds,best_start_wall_time_seconds,evaluations,starts,iterations,converged,retry_count,best_start_kind,g_abstol,gamma,beta
20260331T043006-k3-d5-p1-12-r2-i320-s1234,experiment,unknown,2026-03-31T04:30:06,beea0a0b8e0a6fab6f285bf4bbafd8a6d7a3c628,main,false,3,5,1,1,2,320,1234,0.655445198972,0.512576,0.188369,46,3,6,true,0,random,1.0e-06,3.628989454747739,2.8536248282575563
20260331T043006-k3-d5-p1-12-r2-i320-s1234,experiment,unknown,2026-03-31T04:30:06,beea0a0b8e0a6fab6f285bf4bbafd8a6d7a3c628,main,false,3,5,2,1,2,320,1234,0.711560547762,0.003414,0.001625,106,3,10,true,0,warm,1.0e-06,3.5146841552202623;3.7701534857983696,2.7827614884116034;0.21005189805844404
20260331T043006-k3-d5-p1-12-r2-i320-s1234,experiment,unknown,2026-03-31T04:30:06,beea0a0b8e0a6fab6f285bf4bbafd8a6d7a3c628,main,false,3,5,3,1,2,320,1234,0.745876655551,0.021069,0.009897,252,3,13,true,0,warm,1.0e-06,3.4612918537034756;3.6846184249663265;3.7684982222732835,2.76173569076017;0.2873656381552346;2.968208280791426
20260331T043006-k3-d5-p1-12-r2-i320-s1234,experiment,unknown,2026-03-31T04:30:06,beea0a0b8e0a6fab6f285bf4bbafd8a6d7a3c628,main,false,3,5,4,1,2,640,1234,0.768844090898,0.093920,0.025081,354,3,14,true,0,warm,1.0e-06,3.4283617154390975;3.6322911614051923;3.694661556411525;3.770110002482808,2.7572508258653294;0.308892892818878;2.884743355584691;0.14969365392800738
20260331T043006-k3-d5-p1-12-r2-i320-s1234,experiment,unknown,2026-03-31T04:30:06,beea0a0b8e0a6fab6f285bf4bbafd8a6d7a3c628,main,false,3,5,5,1,2,1280,1234,0.785709743804,0.377647,0.227390,288,3,18,true,0,warm,1.0e-06,3.4059862404825934;3.6004896085863294;3.6444018394773763;3.697608527524607;3.771799684867735,2.7548626586750764;0.31574666923770267;2.8621089100507313;0.23734392124533069;3.0093169279106364
20260331T043006-k3-d5-p1-12-r2-i320-s1234,experiment,unknown,2026-03-31T04:30:06,beea0a0b8e0a6fab6f285bf4bbafd8a6d7a3c628,main,false,3,5,6,1,2,1280,1234,0.798643367125,2.507553,0.724939,568,3,23,true,0,warm,1.0e-06,3.389372495073218;3.576546071156682;3.6152475979738177;3.646445822956307;3.697727096137506;3.7735046521307276,2.754519937237588;0.31788625645974383;2.852455648052603;0.26295230417307264;2.919824065706163;0.11903484179967272
20260331T043006-k3-d5-p1-12-r2-i320-s1234,experiment,unknown,2026-03-31T04:30:06,beea0a0b8e0a6fab6f285bf4bbafd8a6d7a3c628,main,false,3,5,7,1,2,1280,1234,0.808900423882,21.001380,4.634393,968,3,28,true,0,warm,1.0e-06,3.3763228491122637;3.5581801090708316;3.5938780554887555;3.6179125701968013;3.6448117739039465;3.697898454660365;3.775318576686548,2.754935455990668;0.3179461925256395;2.8493704296890954;0.27619551520306396;2.8912499175770505;0.20876321474496973;3.0329269704846067
20260331T043006-k3-d5-p1-12-r2-i320-s1234,experiment,unknown,2026-03-31T04:30:06,beea0a0b8e0a6fab6f285bf4bbafd8a6d7a3c628,main,false,3,5,8,1,2,1280,1234,0.817250858892,105.187902,22.459241,863,3,30,true,0,warm,1.0e-06,3.3658699610593157;3.5433031409529847;3.577783235092751;3.5978973759461863;3.6157711444688183;3.6429580616259685;3.6990082929251487;3.7774960826370636,2.755809694562122;0.31684906022591014;2.8487919213190316;0.280709420322837;2.874901590305598;0.23980143106427895;2.9441956625225743;0.10012286325984832
20260331T043006-k3-d5-p1-12-r2-i320-s1234,experiment,unknown,2026-03-31T04:30:06,beea0a0b8e0a6fab6f285bf4bbafd8a6d7a3c628,main,false,3,5,9,1,2,1280,1234,0.824202504492,804.342520,250.671104,1597,3,82,true,0,warm,1.0e-06,3.357344222103518;3.531106072446724;3.565023308735738;3.5832925893306258;3.596317948908716;3.6129835818362586;3.6422347972021867;3.7016269906466004;3.7806948213093836,2.7568790637639484;0.31531506984597457;2.84958351954048;0.28232096320957467;2.8691441671296514;0.25881845675799814;2.9113167951719294;0.18696085827721232;3.0489029048848355
20260331T043006-k3-d5-p1-12-r2-i320-s1234,experiment,unknown,2026-03-31T04:30:06,beea0a0b8e0a6fab6f285bf4bbafd8a6d7a3c628,main,false,3,5,10,1,2,1280,1234,0.830103713451,16244.668569,909.041010,8749,4,96,true,1,retry,1.0e-05,3.3503179586840197;3.5209618076569247;3.5546890754403893;3.5719668631366224;3.5824459589680235;3.593698817738697;3.611285009757414;3.6431401599784516;3.7062630108107317;3.7855753096575135,2.7579996585681648;0.31361688925600356;2.850918542403834;0.28223446527516705;2.8664805467160055;0.26563631014484446;2.8900921147713037;0.22107878844456413;2.9646871909362655;0.08593330526125327
