start,kind,iteration,value,g_norm
1,warm,0,-6.046159964781e-01,5.814915e-01
1,warm,1,-6.060569651459e-01,4.957681e-01
1,warm,2,-6.967176334926e-01,3.238938e-01
1,warm,3,-7.112162883855e-01,2.003089e-01
1,warm,4,-7.284223727083e-01,3.053959e-01
1,warm,5,-7.413482528414e-01,7.390200e-02
1,warm,6,-7.447407963585e-01,5.302182e-02
1,warm,7,-7.455723984567e-01,2.759946e-02
1,warm,8,-7.458126653844e-01,1.222359e-02
1,warm,9,-7.458481488295e-01,5.401966e-03
1,warm,10,-7.458747408713e-01,1.745299e-03
1,warm,11,-7.458765883147e-01,4.546756e-04
1,warm,12,-7.458766555477e-01,4.396445e-06
1,warm,13,-7.458766555508e-01,1.025742e-07
2,random,0,-4.672627063549e-01,3.162999e-01
2,random,1,-4.941736709957e-01,1.145893e-01
2,random,2,-4.987524358114e-01,1.433562e-02
2,random,3,-5.000246808628e-01,1.142238e-03
2,random,4,-5.000338410607e-01,2.984822e-03
2,random,5,-5.000861651817e-01,1.748405e-03
2,random,6,-5.001139393169e-01,1.736991e-03
2,random,7,-5.001375132960e-01,2.143174e-03
2,random,8,-5.001655653794e-01,2.592333e-03
2,random,9,-5.002111205799e-01,3.576033e-03
2,random,10,-5.012046509368e-01,3.420418e-02
2,random,11,-5.012918459299e-01,3.825780e-02
2,random,12,-5.025305694461e-01,3.955047e-02
2,random,13,-5.042251487168e-01,1.773473e-01
2,random,14,-6.526005640775e-01,5.534502e-01
2,random,15,-6.546481049401e-01,5.089551e-01
2,random,16,-6.889675566649e-01,6.954734e-02
2,random,17,-6.924373004689e-01,6.839653e-02
2,random,18,-6.948680532482e-01,9.339189e-02
2,random,19,-6.984837670401e-01,6.975946e-02
2,random,20,-7.007005970819e-01,9.261180e-02
2,random,21,-7.034077456337e-01,3.470520e-02
2,random,22,-7.050789379902e-01,4.393044e-02
2,random,23,-7.055021160450e-01,2.465774e-02
2,random,24,-7.058217251225e-01,2.188733e-02
2,random,25,-7.070148791438e-01,5.593454e-02
2,random,26,-7.078492153579e-01,4.381991e-02
2,random,27,-7.091945925066e-01,6.624929e-02
2,random,28,-7.103359368572e-01,5.410079e-02
2,random,29,-7.112689501361e-01,2.826798e-02
2,random,30,-7.115754835820e-01,1.632363e-02
2,random,31,-7.116948351074e-01,6.459805e-03
2,random,32,-7.117096484798e-01,3.987074e-03
2,random,33,-7.117116750002e-01,4.750437e-04
2,random,34,-7.117117995796e-01,3.315668e-04
2,random,35,-7.117118745565e-01,5.935261e-06
2,random,36,-7.117118745836e-01,1.341619e-07
3,random,0,-4.966882007511e-01,2.984408e-02
3,random,1,-5.002719636877e-01,7.755598e-03
3,random,2,-5.594187877194e-01,4.835978e-01
3,random,3,-5.594425789109e-01,4.936930e-01
3,random,4,-6.051355280487e-01,1.581808e-01
3,random,5,-6.160096092476e-01,1.937325e-01
3,random,6,-6.402281575344e-01,1.818778e-01
3,random,7,-6.535957060699e-01,2.469788e-01
3,random,8,-6.727995594388e-01,3.886862e-01
3,random,9,-6.867344049432e-01,6.749641e-02
3,random,10,-6.877595351375e-01,3.791983e-02
3,random,11,-6.880933426550e-01,2.129633e-02
3,random,12,-6.882544183605e-01,2.504178e-02
3,random,13,-6.884338038564e-01,3.224678e-02
3,random,14,-6.889017176530e-01,4.162699e-02
3,random,15,-6.903133493623e-01,4.706364e-02
3,random,16,-6.917013368950e-01,7.318020e-02
3,random,17,-6.932461826003e-01,4.890612e-02
3,random,18,-6.946648811719e-01,5.282197e-02
3,random,19,-6.953477391084e-01,3.605584e-02
3,random,20,-6.963793334902e-01,3.961288e-02
3,random,21,-6.967408705262e-01,4.323428e-02
3,random,22,-6.974395097834e-01,4.697125e-02
3,random,23,-6.987684020715e-01,5.315092e-02
3,random,24,-7.003119567415e-01,9.327425e-02
3,random,25,-7.038068123473e-01,2.161248e-01
3,random,26,-7.074019742317e-01,1.637104e-01
3,random,27,-7.108977604617e-01,1.915968e-01
3,random,28,-7.212650898513e-01,4.432192e-02
3,random,29,-7.221044427567e-01,7.009416e-02
3,random,30,-7.232056570915e-01,2.626468e-02
3,random,31,-7.233533664568e-01,1.342422e-02
3,random,32,-7.233888954008e-01,2.627517e-03
3,random,33,-7.233926828489e-01,1.214562e-03
3,random,34,-7.233935292817e-01,6.150140e-05
3,random,35,-7.233935300582e-01,6.732657e-06
3,random,36,-7.233935300687e-01,1.154138e-07
