start,iteration,value,g_norm
1,1,-8.235607696135e-01,3.701057e-01
1,2,-8.349218361132e-01,1.249809e-01
1,3,-8.386929705671e-01,7.983673e-02
1,4,-8.406726695440e-01,4.842377e-02
1,5,-8.417722237836e-01,4.465866e-02
1,6,-8.427601472275e-01,2.704620e-02
1,7,-8.427830927577e-01,3.315735e-02
1,8,-8.430243281259e-01,1.692200e-02
1,9,-8.433699349796e-01,1.827574e-02
1,10,-8.433220826093e-01,2.116394e-02
1,11,-8.432998984299e-01,3.135681e-02
1,12,-8.432849829545e-01,2.191752e-02
1,13,-8.433183656308e-01,1.739269e-02
