start_index,p,gamma,beta
1,12,3.1716042477652024;6.348858715000961;0.44279801110109795;0.5138808689452763;0.6701656171546674;5.792156551349798;0.1516722895957597;2.536411859827946;3.7083891911729205;2.5612519689921736;2.1271866230621117;3.6269086788286367,2.482292054836833;3.4346884571339524;1.8119112833738866;1.767219959147909;0.8789817900751973;0.9579744201969699;2.4335611072555348;1.958526945408454;2.574861687656056;0.43821854533937904;0.031857968874222826;1.7737038469224249
