start_index,p,gamma,beta
1,10,0.18574839738836796;0.3059656761952209;0.32634491952043565;0.32963450419120477;0.3357772297089408;0.34782899773871373;0.36725822568976213;0.4044964011136038;0.4486912717926239;0.45939010072960385,0.2708647450767697;0.2341976362042417;0.21380736677847753;0.21019422445321848;0.2081249868747965;0.2030010264110548;0.18534675153682675;0.16037254790967756;0.10710312754630788;0.04769742648239398
