start_index,p,gamma,beta
1,9,0.18798051941195432;0.31288768238323367;0.3288870172598489;0.3332538506730293;0.3391137662745383;0.34971217980935815;0.36672598853061134;0.40854200113445177;0.46010811518099604,0.2777183883904505;0.22967172452573992;0.21646482077524012;0.2132318208263244;0.2121250695433042;0.2044183819440403;0.18754290723471556;0.15246312534695286;0.07754091128773682
