start_index,p,gamma,beta
1,10,0.19955357541683252;0.3293351140396016;0.351264800585469;0.35923672813744717;0.36020386700627127;0.369452475792568;0.3877292186897368;0.4208771670466916;0.4741434137663893;0.4977731962526641,0.2802809072430079;0.22466156204980908;0.2161592538914513;0.20964543364470295;0.20930891347520672;0.20777280822624644;0.1941201544377478;0.1714293703204882;0.11582159194751851;0.04861361516377384
