run_id,run_kind,runner_label,timestamp_utc,git_commit,git_branch,git_dirty,k,D,p,clause_sign,restarts,maxiters,seed,value,wall_time_seconds,best_start_wall_time_seconds,evaluations,starts,iterations,converged,retry_count,best_start_kind,g_abstol,gamma,beta
20260331T043052-k3-d6-p1-12-r2-i320-s1234,experiment,unknown,2026-03-31T04:30:52,beea0a0b8e0a6fab6f285bf4bbafd8a6d7a3c628,main,false,3,6,1,1,2,320,1234,0.640718868498,0.431703,0.162503,52,3,9,true,0,random,1.0e-06,0.44225821680268584,0.2883436771122114
20260331T043052-k3-d6-p1-12-r2-i320-s1234,experiment,unknown,2026-03-31T04:30:52,beea0a0b8e0a6fab6f285bf4bbafd8a6d7a3c628,main,false,3,6,2,1,2,320,1234,0.691798945824,0.005758,0.005582,91,3,10,true,0,random,1.0e-06,0.33797609192916933;2.576869029610892,1.9268215778713196;1.780088912437619
20260331T043052-k3-d6-p1-12-r2-i320-s1234,experiment,unknown,2026-03-31T04:30:52,beea0a0b8e0a6fab6f285bf4bbafd8a6d7a3c628,main,false,3,6,3,1,2,320,1234,0.708555884207,0.023665,0.023521,267,3,28,true,0,warm,1.0e-06,0.4174295285062044;0.7534856179834648;2.5879034894698165,1.6799222510931386;1.281991447286643;2.953316475332109
20260331T043052-k3-d6-p1-12-r2-i320-s1234,experiment,unknown,2026-03-31T04:30:52,beea0a0b8e0a6fab6f285bf4bbafd8a6d7a3c628,main,false,3,6,4,1,2,640,1234,0.733486992493,0.042948,0.020272,134,3,13,true,0,warm,1.0e-06,0.39490291745058065;0.6843707179341775;2.66100966942252;2.5826816321835335,1.6610070672875592;1.2616163860576806;2.8756750746354838;2.983400579823807
20260331T043052-k3-d6-p1-12-r2-i320-s1234,experiment,unknown,2026-03-31T04:30:52,beea0a0b8e0a6fab6f285bf4bbafd8a6d7a3c628,main,false,3,6,5,1,2,1280,1234,0.751583940550,0.299828,0.139230,271,3,15,true,0,warm,1.0e-06,0.38676529446442515;0.6501035773511094;2.706586423451839;2.645894807860397;2.5829751821012787,1.6469950943171254;1.2520886797365536;2.8504629729428275;2.900306820145088;3.002321191274146
20260331T043052-k3-d6-p1-12-r2-i320-s1234,experiment,unknown,2026-03-31T04:30:52,beea0a0b8e0a6fab6f285bf4bbafd8a6d7a3c628,main,false,3,6,6,1,2,1280,1234,0.765460541294,2.574780,0.713951,515,3,22,true,0,warm,1.0e-06,0.37884772266656974;0.6235715936074078;2.7343736883941676;2.6906284318103912;2.6474528125170838;2.5830194046639727,1.6390400686767448;1.2486370902582276;2.841351936048943;2.874406376912682;2.9175927668311408;3.0174517896460604
20260331T043052-k3-d6-p1-12-r2-i320-s1234,experiment,unknown,2026-03-31T04:30:52,beea0a0b8e0a6fab6f285bf4bbafd8a6d7a3c628,main,false,3,6,7,1,2,1280,1234,0.776339194942,16.098479,3.962198,717,3,27,true,0,warm,1.0e-06,0.3705348997964729;0.6021005550646299;2.7543353392887715;2.7162618240997407;2.6939347902457973;2.6476436794688647;2.5821528320982003,1.6334261447903105;1.2471736781210494;2.837933488055173;2.86283443441699;2.888832174729438;2.932087912353197;3.029391544200973
20260331T043052-k3-d6-p1-12-r2-i320-s1234,experiment,unknown,2026-03-31T04:30:52,beea0a0b8e0a6fab6f285bf4bbafd8a6d7a3c628,main,false,3,6,8,1,2,1280,1234,0.785129575082,105.299844,24.815103,1037,3,35,true,0,warm,1.0e-06,0.3621794793936708;0.5836058432595409;2.769494936975854;2.734544393430246;2.7195608142024534;2.6962807244042524;2.6472843549596887;2.5810577759061943,1.6293170355748787;1.24681287444154;2.8370062252876296;2.858167653543739;2.8743687382282244;2.900711154157139;2.944468354527673;3.038929693582005
20260331T043052-k3-d6-p1-12-r2-i320-s1234,experiment,unknown,2026-03-31T04:30:52,beea0a0b8e0a6fab6f285bf4bbafd8a6d7a3c628,main,false,3,6,9,1,2,1280,1234,0.792394215316,3129.261148,0.696427,6155,4,0,true,1,retry,1.0e-05,0.3540132858695898;0.5673798247442656;2.7815796715435672;2.7483581538730713;2.7373042732878994;2.7221000858734947;2.698223017199295;2.6460494474725547;2.579580168781647,1.626146213878662;1.2469238896100054;2.8373641422073805;2.856593314130592;2.8679850497011956;2.8836273781922293;2.911001618085213;2.955360662896073;3.0468869096210636
