start_index,p,gamma,beta
1,7,0.23593097391579665;0.34659928294690817;0.3531462425304611;0.35468822948821505;0.36143140636691384;0.3861236252698206;0.432222195649157,0.1831031636720174;0.1562496182578073;0.1538433918857942;0.15368028680929322;0.14895725134185298;0.13348809890536015;0.07554697259697565
