start_index,p,gamma,beta
1,6,0.2445212117453572;0.35805239888590173;0.36599334989620175;0.37263754691497014;0.39357124571772295;0.4363614824093173,0.1858528046930044;0.1593615301163815;0.15592987189093416;0.1519613978673677;0.1385855663707753;0.08198526853423356
