start_index,p,gamma,beta
3,5,-0.1496663713049047;-0.2752253998309855;4.401070510626502;-3.1814908284090113;1.4073101378831667,2.173248038398701;-0.22477703467312715;0.027768267603054356;0.02938470228675786;3.2650445840183293
