start_index,p,gamma,beta
2,8,3.428971718562951;5.678647519457886;0.5135776166460406;2.6204265175645265;0.15930727459027413;4.481714362255249;4.2330745435172865;3.145321117091173,1.5021339465813381;2.541815125511218;0.004805848006791792;2.2522875214386007;0.13714660801798126;0.0021102143195266447;2.158139357876908;0.4769777002310105
