start_index,p,gamma,beta
3,6,5.975429067619202;2.4268801732309093;6.526761588631877;6.084355232621195;3.9728329394145843;0.5103984172115065,1.350990438265266;1.500449194114609;3.211241314266293;3.2257257048601162;1.7002551319018566;1.6526982677549655
