start_index,p,gamma,beta
3,7,2.8638618927929613;2.662391991832518;1.8651594980798123;1.85481287507623;6.05834270422981;3.0657510190059614;3.3154534380305423,-0.3298247899791885;-0.16717415690389928;1.5748001643159089;1.3555783719527934;-0.9280695617498156;4.152733293886041;1.8206137213802736
