start_index,p,gamma,beta
1,12,0.232896613948599;0.34412993548809057;0.3460006696727623;0.35067739333253595;0.35436699335069555;0.37195112075626774;0.4058319618373432;0.43532691145447894;0.4411412050774678;0.4411806756912468;0.4411806756912468;0.4411806756912468,0.1818317343639935;0.14749470575172152;0.16927365312387044;0.16503784620271708;0.15053376062081714;0.14456788531552786;0.12493604800569398;0.08234262737632926;0.038467109803712325;0.03804908012141557;0.03804908012141557;0.03804908012141557
