start_index,p,gamma,beta
3,10,2.9974070182315864;1.0093551780473273;6.283355101184644;5.359904842375764;3.7543305695724727;2.5901785243501285;3.5429456475451757;2.952185506377201;3.8579993670169386;0.5553353655439391,3.001764787272569;0.6944798199835944;2.4416488064339674;2.5839099271667165;1.6065886957901538;2.375578655439766;2.0182352547930607;2.9979851090223777;0.20772880499495003;1.7019937417826765
