start_index,p,gamma,beta
1,12,3.3110305512323475;6.196096171251719;0.13818036080943627;0.5470237450859259;0.3402438871147939;6.125568799037254;-0.09540491819049454;2.8875094489057673;3.509741850887021;3.0121105101595407;2.1910166902109878;3.724596490295888,2.7373197726773184;3.282093744663321;1.803778101790512;1.5447990973663648;0.8019393342816223;1.365247026614881;2.4236265403021933;2.212698811378511;2.3739836160523824;0.5226432310832759;0.03275106637411912;1.7228655402433677
