start,kind,iteration,value,g_norm
1,warm,0,-7.359714847589e-01,2.053217e-01
1,warm,1,-7.447267507645e-01,7.087938e-02
1,warm,2,-7.468962505404e-01,3.615057e-02
1,warm,3,-7.477529436089e-01,3.747303e-02
1,warm,4,-7.485495027290e-01,3.565065e-02
1,warm,5,-7.489656974783e-01,1.447342e-02
1,warm,6,-7.490589846643e-01,6.889151e-03
1,warm,7,-7.491305568655e-01,1.557181e-02
1,warm,8,-7.492218675211e-01,5.850401e-03
1,warm,9,-7.492351897889e-01,2.176379e-03
1,warm,10,-7.492386136366e-01,1.944774e-03
1,warm,11,-7.492417181368e-01,7.035031e-04
1,warm,12,-7.492422655344e-01,7.763084e-04
1,warm,13,-7.492429373892e-01,3.498648e-04
1,warm,14,-7.492431018671e-01,1.864777e-04
1,warm,15,-7.492431064572e-01,1.577847e-04
1,warm,16,-7.492431345752e-01,1.743371e-04
1,warm,17,-7.492431873782e-01,1.702961e-04
1,warm,18,-7.492431999912e-01,6.384581e-05
1,warm,19,-7.492431987387e-01,9.135248e-05
1,warm,20,-7.492431930152e-01,3.902162e-05
1,warm,21,-7.492432139889e-01,5.505086e-05
1,warm,22,-7.492432077215e-01,1.255775e-05
1,warm,23,-7.492432196560e-01,2.180442e-06
1,warm,24,-7.492432042526e-01,1.746711e-06
1,warm,25,-7.492432222627e-01,1.674062e-06
1,warm,26,-7.492432195632e-01,7.192857e-07
2,random,0,-5.002411912152e-01,1.993257e-02
2,random,1,-5.109039061786e-01,9.143636e-02
2,random,2,-5.116045140551e-01,1.048297e-01
2,random,3,-5.633901192683e-01,1.965130e-01
2,random,4,-6.174753917148e-01,3.068448e-01
2,random,5,-6.374997239931e-01,1.982666e-01
2,random,6,-6.486129703745e-01,1.613530e-01
2,random,7,-6.573839552879e-01,6.115651e-02
2,random,8,-6.591799361775e-01,5.120766e-02
2,random,9,-6.648734594723e-01,9.140175e-02
2,random,10,-6.688460138515e-01,6.314239e-02
2,random,11,-6.707926755051e-01,7.153077e-02
2,random,12,-6.724229203712e-01,8.300873e-02
2,random,13,-6.740311036043e-01,4.572459e-02
2,random,14,-6.760391248702e-01,4.860211e-02
2,random,15,-6.775034197249e-01,4.016284e-02
2,random,16,-6.804142213317e-01,8.541431e-02
2,random,17,-6.820892637385e-01,1.179908e-01
2,random,18,-6.842876200708e-01,1.376489e-01
2,random,19,-6.864498786506e-01,1.267076e-01
2,random,20,-6.890653095566e-01,9.962077e-02
2,random,21,-6.916743537642e-01,9.560922e-02
2,random,22,-6.950766272866e-01,7.345512e-02
2,random,23,-6.980394742155e-01,6.526880e-02
2,random,24,-6.988978869865e-01,4.299935e-02
2,random,25,-6.991851005313e-01,1.581425e-02
2,random,26,-6.992559872657e-01,4.998546e-03
2,random,27,-6.992857228235e-01,7.342505e-03
2,random,28,-6.993511019900e-01,9.492213e-03
2,random,29,-6.994121777685e-01,1.102143e-02
2,random,30,-6.995931021422e-01,2.244559e-02
2,random,31,-6.998260349404e-01,1.476921e-02
2,random,32,-7.000063898683e-01,1.632916e-02
2,random,33,-7.000333534737e-01,1.554902e-02
2,random,34,-7.001346959137e-01,1.319969e-02
2,random,35,-7.002071763511e-01,8.100770e-03
2,random,36,-7.002879178070e-01,2.550043e-02
2,random,37,-7.003694199096e-01,1.153880e-02
2,random,38,-7.004214189479e-01,5.365088e-03
2,random,39,-7.004330120026e-01,7.279537e-03
2,random,40,-7.004533996854e-01,7.225043e-03
2,random,41,-7.004695748382e-01,3.685032e-03
2,random,42,-7.004722815803e-01,9.327689e-04
2,random,43,-7.004733571758e-01,1.560759e-03
2,random,44,-7.004777609329e-01,1.775022e-03
2,random,45,-7.004978415812e-01,8.727473e-03
2,random,46,-7.006317356946e-01,1.404120e-02
2,random,47,-7.007281204025e-01,1.519466e-02
2,random,48,-7.008851555354e-01,1.316051e-02
2,random,49,-7.009110505083e-01,5.016822e-03
2,random,50,-7.010684332063e-01,8.767080e-02
2,random,51,-7.014333276547e-01,3.159063e-02
2,random,52,-7.030453971304e-01,6.759226e-02
2,random,53,-7.037878512044e-01,8.194183e-02
2,random,54,-7.059353830662e-01,6.143886e-02
2,random,55,-7.092662043951e-01,4.394081e-02
2,random,56,-7.101882527826e-01,6.800189e-02
2,random,57,-7.113090884875e-01,4.629235e-02
2,random,58,-7.116244290738e-01,3.053520e-02
2,random,59,-7.119076001342e-01,1.795283e-02
2,random,60,-7.120097995997e-01,1.154773e-02
2,random,61,-7.120662838524e-01,1.023895e-02
2,random,62,-7.121262622466e-01,1.225722e-02
2,random,63,-7.121763717891e-01,7.395582e-03
2,random,64,-7.122412001619e-01,4.450379e-03
2,random,65,-7.122710888546e-01,6.999309e-03
2,random,66,-7.122843605405e-01,7.455903e-03
2,random,67,-7.123133063637e-01,7.616845e-03
2,random,68,-7.123251996968e-01,2.716381e-03
2,random,69,-7.123321853488e-01,2.644561e-03
2,random,70,-7.123351641743e-01,2.727428e-03
2,random,71,-7.123397536693e-01,3.329722e-03
2,random,72,-7.123611552258e-01,4.098783e-03
2,random,73,-7.123863981136e-01,6.625812e-03
2,random,74,-7.126095829997e-01,2.768204e-02
2,random,75,-7.126167541431e-01,2.871159e-02
2,random,76,-7.128892870740e-01,2.809182e-02
2,random,77,-7.132116088555e-01,3.705521e-02
2,random,78,-7.135350278551e-01,2.142764e-02
2,random,79,-7.138902687576e-01,2.256784e-02
2,random,80,-7.140631470189e-01,1.477784e-02
2,random,81,-7.142326581994e-01,2.374430e-02
2,random,82,-7.144606509379e-01,2.129649e-02
2,random,83,-7.147544902270e-01,3.037035e-02
2,random,84,-7.149929767285e-01,3.343823e-02
2,random,85,-7.157485305466e-01,2.532935e-02
2,random,86,-7.159567321606e-01,2.630947e-02
2,random,87,-7.168009649806e-01,4.346410e-02
2,random,88,-7.170615775327e-01,2.120454e-02
2,random,89,-7.172336622304e-01,2.403216e-02
2,random,90,-7.174276947448e-01,1.284071e-02
2,random,91,-7.177438753649e-01,1.020755e-02
2,random,92,-7.179013586994e-01,1.286732e-02
2,random,93,-7.179949951842e-01,6.115872e-03
2,random,94,-7.180224494366e-01,9.463634e-03
2,random,95,-7.180696634566e-01,8.689576e-03
2,random,96,-7.181091067658e-01,6.238118e-03
2,random,97,-7.181411652465e-01,6.430327e-03
2,random,98,-7.181575156923e-01,2.819644e-03
2,random,99,-7.181625653003e-01,2.144899e-03
2,random,100,-7.181648555136e-01,6.305242e-04
2,random,100,-7.181648555136e-01,6.305242e-04
2,random,101,-7.181652021492e-01,9.516826e-04
2,random,102,-7.181654116646e-01,9.819751e-04
2,random,103,-7.181655921567e-01,4.914004e-04
2,random,104,-7.181658651454e-01,7.493121e-04
2,random,105,-7.181662294331e-01,4.889534e-04
2,random,106,-7.181665687109e-01,5.175890e-04
2,random,107,-7.181667707449e-01,3.433270e-04
2,random,108,-7.181669086736e-01,1.643083e-04
2,random,109,-7.181672171172e-01,3.159327e-04
2,random,110,-7.181674149475e-01,9.891545e-05
2,random,111,-7.181674405573e-01,1.704539e-04
2,random,112,-7.181674611270e-01,1.666798e-04
2,random,113,-7.181674829100e-01,1.664548e-04
2,random,114,-7.181674984380e-01,1.606665e-04
2,random,115,-7.181675185354e-01,1.639398e-04
2,random,116,-7.181675470249e-01,1.748437e-04
2,random,117,-7.181675588224e-01,5.695590e-05
2,random,118,-7.181675569810e-01,4.939504e-05
2,random,119,-7.181675807173e-01,1.055303e-04
2,random,120,-7.181676882635e-01,2.593157e-04
2,random,121,-7.181680807732e-01,3.965507e-04
2,random,122,-7.191360582947e-01,1.557946e-01
2,random,123,-7.191368546108e-01,1.543003e-01
2,random,124,-7.194641680710e-01,1.343276e-01
2,random,125,-7.205758115621e-01,9.205528e-02
2,random,126,-7.216347761790e-01,9.724400e-02
2,random,127,-7.227025044902e-01,9.250673e-02
2,random,128,-7.238278720596e-01,4.562230e-02
2,random,129,-7.241777275397e-01,2.749497e-02
2,random,130,-7.252312532062e-01,2.802940e-02
2,random,131,-7.254547745488e-01,1.466412e-02
2,random,132,-7.256566685184e-01,2.061736e-02
2,random,133,-7.259794707911e-01,2.183586e-02
2,random,134,-7.262531071417e-01,1.637298e-02
2,random,135,-7.265277796876e-01,1.525264e-02
2,random,136,-7.266329283525e-01,1.541713e-02
2,random,137,-7.268148973529e-01,1.323018e-02
2,random,138,-7.268657687442e-01,1.040428e-02
2,random,139,-7.269434169532e-01,1.058483e-02
2,random,140,-7.270185155910e-01,6.418015e-03
2,random,141,-7.270898241009e-01,6.286062e-03
2,random,142,-7.271269229972e-01,6.223796e-03
2,random,143,-7.271528582255e-01,3.894417e-03
2,random,144,-7.271588227415e-01,2.954422e-03
2,random,145,-7.271640976084e-01,2.133166e-03
2,random,146,-7.271729240935e-01,2.653810e-03
2,random,147,-7.271765399410e-01,9.508861e-04
2,random,148,-7.271805987667e-01,1.623507e-03
2,random,149,-7.271853007101e-01,3.215792e-03
2,random,150,-7.271999133199e-01,3.555590e-03
2,random,151,-7.272119297216e-01,3.761059e-03
2,random,152,-7.272310791698e-01,2.397667e-03
2,random,153,-7.272584895080e-01,4.643334e-03
2,random,154,-7.272749626299e-01,6.526137e-03
2,random,155,-7.272973251268e-01,1.001786e-02
2,random,156,-7.273200867058e-01,1.345631e-02
2,random,157,-7.273540747954e-01,1.521453e-02
2,random,158,-7.273991096064e-01,1.721698e-02
2,random,159,-7.275241038445e-01,1.321426e-02
2,random,160,-7.275609090734e-01,8.464582e-03
2,random,161,-7.276110939125e-01,1.672723e-02
2,random,162,-7.276419879932e-01,1.247508e-02
2,random,163,-7.277417038021e-01,1.303422e-02
2,random,164,-7.277929874145e-01,1.379385e-02
2,random,165,-7.280930781568e-01,2.977636e-02
2,random,166,-7.282838966673e-01,2.608982e-02
2,random,167,-7.290254453555e-01,4.596815e-02
2,random,168,-7.295661252052e-01,3.426125e-02
2,random,169,-7.300252223584e-01,1.978445e-02
2,random,170,-7.301324363874e-01,1.912772e-02
2,random,171,-7.302374525130e-01,1.288995e-02
2,random,172,-7.303206669130e-01,9.928605e-03
2,random,173,-7.303674608177e-01,1.053109e-02
2,random,174,-7.304287325087e-01,9.891435e-03
2,random,175,-7.305166127955e-01,5.438504e-03
2,random,176,-7.305427235092e-01,4.606151e-03
2,random,177,-7.305605434200e-01,2.136175e-03
2,random,178,-7.305748388030e-01,2.515615e-03
2,random,179,-7.305809049108e-01,1.590458e-03
2,random,180,-7.305858172421e-01,2.963982e-03
2,random,181,-7.305890675466e-01,1.326291e-03
2,random,182,-7.305909556981e-01,1.087793e-03
2,random,183,-7.305926259183e-01,1.971944e-03
2,random,184,-7.305944866753e-01,1.575720e-03
2,random,185,-7.305955446809e-01,7.250997e-04
2,random,186,-7.305957444298e-01,9.787288e-05
2,random,187,-7.305957645775e-01,1.201193e-04
2,random,188,-7.305957870519e-01,1.377322e-04
2,random,189,-7.305957889133e-01,2.806201e-05
2,random,190,-7.305957886438e-01,1.836345e-05
2,random,191,-7.305957962134e-01,1.120273e-05
2,random,192,-7.305957960648e-01,3.463705e-06
2,random,193,-7.305958003714e-01,5.952672e-06
2,random,194,-7.305957960599e-01,1.096283e-06
2,random,195,-7.305957956761e-01,6.389180e-07
3,random,0,-4.999593108248e-01,8.059818e-04
3,random,1,-4.999997167423e-01,3.020500e-05
3,random,2,-4.999999995489e-01,1.116181e-07
